Type;FSL-6;
Version;2.50;
Date;13.Jan 26;
Mode;ANALYZER;
Center Freq;960000000,000000;Hz
Freq Offset;0,000000;Hz
Span;2000000,000000;Hz
x-Axis;LIN;
Start;959000000,000000;Hz
Stop;961000000,000000;Hz
Ref Level;3,000000;dBm
Level Offset;0,000000;dB
Ref Position;100,000000;%
y-Axis;LOG;
Level Range;100,000000;dB
Rf Att;25,000000;dB
RBW;100000,000000;Hz
VBW;300000,000000;Hz
SWT;1,000000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
959700000;-70,00238037109375;
959704000;-66,537193298339844;
959708000;-69,112228393554687;
959712000;-65,904960632324219;
959716000;-68,467803955078125;
959720000;-68,2012939453125;
959724000;-67,830657958984375;
959728000;-65,358299255371094;
959732000;-75,514312744140625;
959736000;-81,393890380859375;
959740000;-71,240760803222656;
959744000;-70,119010925292969;
959748000;-67,332489013671875;
959752000;-67,7508544921875;
959756000;-79,593238830566406;
959760000;-71,999130249023438;
959764000;-66,138656616210937;
959768000;-65,697807312011719;
959772000;-61,650508880615234;
959776000;-69,371833801269531;
959780000;-67,845176696777344;
959784000;-70,714179992675781;
959788000;-73,031120300292969;
959792000;-75,674751281738281;
959796000;-75,130210876464844;
959800000;-63,270561218261719;
959804000;-76,114326477050781;
959808000;-77,105606079101563;
959812000;-70,186355590820312;
959816000;-66,750732421875;
959820000;-65,7706298828125;
959824000;-67,684989929199219;
959828000;-67,804794311523438;
959832000;-76,197235107421875;
959836000;-66,011611938476563;
959840000;-76,216079711914063;
959844000;-63,171539306640625;
959848000;-68,314132690429688;
959852000;-79,612617492675781;
959856000;-86,343460083007813;
959860000;-80,750259399414063;
959864000;-70,5418701171875;
959868000;-64,030624389648438;
959872000;-72,283828735351563;
959876000;-71,69207763671875;
959880000;-75,047874450683594;
959884000;-75,149246215820313;
959888000;-71,145736694335937;
959892000;-65,164047241210937;
959896000;-65,015724182128906;
959900000;-64,063278198242187;
959904000;-65,073371887207031;
959908000;-85,353065490722656;
959912000;-64,676551818847656;
959916000;-67,316818237304688;
959920000;-71,920341491699219;
959924000;-76,626029968261719;
959928000;-74,021820068359375;
959932000;-73,835128784179688;
959936000;-72,382255554199219;
959940000;-73,876327514648438;
959944000;-63,403244018554687;
959948000;-68,901908874511719;
959952000;-77,857528686523438;
959956000;-67,312705993652344;
959960000;-69,248786926269531;
959964000;-66,485832214355469;
959968000;-65,436111450195313;
959972000;-71,557022094726563;
959976000;-63,653690338134766;
959980000;-63,813556671142578;
959984000;-67,685493469238281;
959988000;-67,553001403808594;
959992000;-68,560203552246094;
959996000;-67,295753479003906;
960000000;-66,744735717773438;
960004000;-64,139808654785156;
960008000;-75,187248229980469;
960012000;-70,662704467773437;
960016000;-71,143653869628906;
960020000;-69,568161010742187;
960024000;-68,04193115234375;
960028000;-66,993644714355469;
960032000;-65,113357543945312;
960036000;-72,659317016601562;
960040000;-65,618576049804688;
960044000;-67,253189086914063;
960048000;-67,202827453613281;
960052000;-68,335456848144531;
960056000;-66,568008422851562;
960060000;-68,462882995605469;
960064000;-76,913063049316406;
960068000;-70,777099609375;
960072000;-68,595741271972656;
960076000;-65,732894897460938;
960080000;-66,346481323242187;
960084000;-68,653739929199219;
960088000;-65,775184631347656;
960092000;-64,073516845703125;
960096000;-78,693489074707031;
960100000;-69,317245483398438;
960104000;-74,140213012695313;
960108000;-70,35955810546875;
960112000;-77,049751281738281;
960116000;-71,696990966796875;
960120000;-68,740562438964844;
960124000;-65,448371887207031;
960128000;-70,834579467773438;
960132000;-66,799407958984375;
960136000;-71,999420166015625;
960140000;-79,047981262207031;
960144000;-66,99627685546875;
960148000;-73,734580993652344;
960152000;-73,097793579101563;
960156000;-68,416328430175781;
960160000;-78,980499267578125;
960164000;-63,894386291503906;
960168000;-66,729461669921875;
960172000;-65,539894104003906;
960176000;-65,753707885742188;
